STRUCTURE_NUMBER_008,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,MIN_CONDITION,Infrastructure_Risk
155003,5,1,00000,0,7,103,5075,'EXOTIC CREEK','BAYVIEW DRIVE','1MI SW OF INDIAN ROCKS R',99.99,0.0,0,15000000.0,0.0,27561159,82484777,3,3,3,3,19,1992,2,0,1500,2023,5,7.5,0,0,0,1,0,0,0,5,0,0.0,0.0,A,5,5,5,4,0,0,1,0,11.3,15.3,15.3,1.5,1.5,8.1,12.2,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,8.0,,1,60.4,1,36.2,7,4,N,5,9,8,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,2,0,0,0,1,0,,U,2603,2042,0.0,,7,186.66,7.0,Low
155004,5,1,00000,0,7,103,5075,'IKES CREEK','OVERBROOK DRIVE','250YD E OF INDIAN ROCKS D',99.99,0.0,0,15000000.0,0.0,27562928,82480654,2,3,3,3,19,1994,2,0,200,2023,5,6.1,0,0,0,N,N,1,1,5,0,0.0,0.0,A,1,5,1,19,0,0,1,0,6.0,7.4,7.4,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,7.0,7.0,1,54.4,1,32.7,7,N,N,5,7,7,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,5,0,,8,347,2042,0.0,,7,45.14,7.0,Low
155101,5,1,00000,0,7,103,56975,'PINEBROOK CANAL','114TH AVE N','0.5MI. WEST OF SR-693',99.99,0.0,0,15000000.0,0.0,27523253,82441073,3,3,4,4,19,2009,2,0,1358,2021,A,8.2,0,0,0,N,N,1,1,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,8.2,3.7,12.3,2.0,0.0,0.0,0.0,30.45,N,0.0,N,0.0,0.0,,,,7.0,7.0,3,54.5,3,42.1,7,N,N,5,8,8,,,621,24,N  ,Y24,N  ,,521.0,,,,,0,N,2,0,0,0,N,N,N,N,3,0,,8,2356,2042,0.0,,7,100.86,7.0,Low
155200,5,1,00000,0,7,103,5100,'GOATS HEAD CANAL','22ND STREET','0.2 MI E OF GULF BLVD',99.99,0.0,0,15000000.0,0.0,27553253,82502325,199,3,4,4,19,1965,2,0,545,2023,0,8.0,0,0,0,0,0,0,0,5,0,0.0,0.0,P,5,5,5,2,0,0,1,0,8.2,12.2,12.2,0.2,0.6,7.3,8.8,99.99,N,0.0,N,0.0,0.0,6.0,6.0,6.0,7.0,,3,32.9,3,25.4,6,4,N,5,7,8,,0.0,123,24,N  ,Y24,N  ,,123.0,,0.0,0.0,0.0,0,N,2,0,0,0,1,6,0,0,10,0,,3,946,2042,0.0,,6,107.36,6.0,Medium
155501,5,1,00000,0,7,103,12875,'CLEARWATER HARBOR CANAL','ISLAND WAY NB','1MI NORTH OF SR-60',99.99,1.358,0,15000068.0,0.0,27590966,82490728,1,3,4,4,17,1965,2,0,11500,2023,5,6.3,0,9,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,4,0,0,1,0,9.1,8.2,8.2,0.3,1.4,7.4,9.8,99.99,N,0.0,N,0.0,0.0,7.0,6.0,7.0,8.0,,4,58.4,4,32.7,6,2,N,5,7,8,,0.0,123,24,N  ,Y24,N  ,,123.0,,0.0,0.0,0.0,0,R,1,0,0,0,1,6,0,0,4,0,,5,19953,2042,0.0,,6,80.36,6.0,Medium
155502,5,1,00000,0,7,103,12875,'CLEARWATER HARBOR CAN.','ISLAND WAY SB','1MI NORTH OF SR-60',99.99,1.358,0,15000068.0,0.0,27590943,82490772,1,3,4,4,17,1965,2,0,11500,2023,5,6.4,0,9,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,4,0,0,1,0,9.1,8.2,8.2,1.4,0.3,7.4,9.8,99.99,N,0.0,N,0.0,0.0,7.0,6.0,7.0,8.0,,4,58.4,4,32.7,6,2,N,5,7,7,,0.0,123,24,N  ,Y24,N  ,,123.0,,0.0,0.0,0.0,0,L,1,0,0,0,1,6,0,0,4,0,,5,19953,2042,0.0,,6,80.36,6.0,Medium
155503,5,1,00000,0,7,103,12875,'STEVENSON CREEK','DOUGLAS AVE.','0.5 MILE SOUTH OF CR-576',99.99,0.877,0,15000203.0,0.0,27585954,82471733,3,3,4,4,17,1967,3,0,4400,2023,4,11.6,0,0,0,0,0,N,N,5,0,0.0,0.0,P,5,5,5,1,0,0,3,0,15.3,14.0,41.0,0.4,1.4,13.6,16.0,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,1,44.5,1,19.9,5,5,N,5,7,6,,0.0,123,24,N  ,Y24,N  ,,123.0,,0.0,0.0,0.0,0,N,2,0,0,0,2,6,0,0,4,0,,8,7634,2042,0.0,,7,656.0,7.0,Low
155504,5,1,00000,0,7,103,12875,'ALLEN CREEK','HERCULES AVENUE','1.0 MI SOUTH OF SR-60',99.99,1.083,0,15000041.0,0.0,27570260,82451532,3,3,4,4,17,1965,2,0,5600,2023,0,8.3,0,10,0,0,0,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,2,0,8.3,3.2,6.4,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,30.4,,,,6.0,6.0,1,65.7,1,39.4,6,N,N,5,7,6,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,1,0,,8,9716,2042,0.0,,6,53.12,6.0,Medium
155507,5,1,00000,0,7,103,12875,'ALLIGATOR CREEK','FAIRWOOD AVE.','1.0 MILE N OF DREW ST.',99.99,0.0,0,15000000.0,0.0,27582690,82431487,3,3,4,4,19,1975,2,0,4360,2023,4,8.2,0,35,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,4,0,0,1,0,8.9,17.2,17.2,0.0,1.0,8.9,10.8,99.99,N,0.0,N,0.0,30.4,7.0,7.0,6.0,7.0,,1,43.5,1,17.9,4,4,N,5,7,4,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,1,6,0,0,1,0,,U,7565,2042,0.0,,6,185.76,6.0,Medium
155509,5,1,00000,0,7,103,12875,'STEVENSON CREEK','OVERBROOK AVENUE','0.2MI S OF SUNSET PT. RD',99.99,0.0,0,15000000.0,0.0,27591411,82472168,2,3,4,4,19,1926,2,0,500,2021,2,7.3,0,49,0,0,0,N,N,3,0,0.0,0.0,P,5,5,1,19,0,0,1,0,10.7,6.2,6.2,1.7,1.7,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,9.0,6.0,1,40.9,1,24.5,6,N,N,5,7,7,,0.0,123,24,N  ,Y24,N  ,,123.0,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,5,0,,U,868,2042,0.0,,6,45.26,6.0,Medium
155510,5,1,00000,0,7,103,12875,'STEVENSON CREEK','PIERCE STREET','0.3 MI E/O SR-651',99.99,0.0,0,15000000.0,0.0,27575076,82465522,3,3,4,4,19,1996,2,0,500,2021,5,8.5,0,0,0,1,1,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,1,0,10.3,8.5,8.5,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,7.0,7.0,3,47.8,3,36.9,7,N,N,5,7,8,,0.0,621,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,0,0,0,0,0,,8,903,2041,0.0,,7,72.25,7.0,Low
155511,5,1,00000,0,7,103,12875,'STEVENSON CREEK','FRANKLIN STREET','0.3 MI W/O SR-60',99.99,0.0,0,15000000.0,0.0,27574549,82465713,2,3,4,4,19,1996,2,0,500,2021,5,8.7,0,0,0,1,1,0,0,5,0,0.0,0.0,A,1,5,1,19,0,0,1,0,10.1,11.0,11.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,6.0,7.0,3,85.5,3,65.9,7,N,N,5,8,8,,0.0,621,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,0,0,0,1,0,,8,903,2041,0.0,,7,95.7,6.0,Medium
155522,4,1,00699,0,7,103,12875,'CLEARWATER PASS','CR183&699(GULF BL)','1.0 MILE SOUTH OF SR 60',99.99,0.0,0,15000450.0,0.0,27574230,82492220,4,3,4,4,16,1995,2,0,950,2023,6,13.4,0,0,0,1,0,0,0,5,1,22.6,27.4,A,5,5,5,2,0,0,21,0,13.4,36.6,768.1,1.5,1.5,13.4,18.0,99.99,N,0.0,N,0.0,0.0,7.0,7.0,5.0,7.0,,1,99.9,1,71.5,5,9,N,5,8,8,,0.0,123,24,N  ,Y24,N  ,,123.0,,0.0,0.0,0.0,0,N,2,0,0,0,1,0,0,0,4,0,2.0,8,1648,2042,0.0,,5,13825.8,5.0,Medium
155523,5,1,00000,0,7,103,12875,'STEVENSON CREEK','PALMETTO STREET','0.9MI E OF FORT HARRISON',99.99,1.302,0,15000050.0,0.0,27583145,82465770,2,3,4,4,17,1993,2,0,4000,2023,0,8.3,0,0,0,0,0,N,N,5,0,0.0,0.0,A,5,5,1,19,0,0,4,0,11.8,3.7,15.5,1.6,1.5,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,7.0,7.0,1,50.4,1,30.3,7,N,N,5,6,8,,0.0,123,24,N  ,Y24,N  ,,123.0,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,4,0,,8,6940,2042,0.0,,7,128.65,7.0,Low
155524,5,1,00000,0,7,103,12875,'ALLENS CREEK','DRUID RD','0.2 MI EAST OF KEENE RD',30.45,6.003,0,15000055.0,0.0,27572510,82453330,1,3,4,4,17,1999,2,0,7600,2020,0,17.7,0,0,0,N,N,N,N,5,0,0.0,0.0,A,5,5,1,19,0,0,2,0,17.7,4.0,8.1,0.0,0.0,0.0,0.0,30.45,N,30.45,N,0.0,0.0,,,,6.0,7.0,3,47.0,3,36.3,7,N,N,5,7,8,,,621,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,N,N,N,3,0,,8,13186,2042,0.0,,7,143.37,6.0,Medium
155525,5,1,00000,0,7,103,12875,'STEVENSON CREEK','JEFFORDS ST','0.2 MI W/O S HIGHLAND AVE',99.99,0.805,0,15900010.0,0.0,27571249,82464551,2,3,4,4,19,1996,2,0,240,2021,5,10.4,0,0,0,N,N,N,N,5,0,0.0,0.0,A,1,5,1,19,0,0,1,0,10.4,11.0,11.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,5.0,7.0,3,78.2,3,60.3,7,N,N,5,7,5,,,621,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,N,N,N,1,0,,8,416,2042,0.0,,7,114.4,5.0,Medium
155526,5,1,00000,0,7,103,12875,'MULLET CREEK','LANDMARK DR','0.1 MI SOUTH OF CR-638',30.45,0.0,0,15000282.0,0.0,28004070,82424710,3,3,4,4,17,1996,2,0,8400,2020,5,13.9,0,47,0,1,1,1,1,5,0,0.0,0.0,A,5,5,1,19,0,0,1,0,13.9,11.6,11.6,0.0,0.0,0.0,0.0,30.45,N,0.0,N,0.0,0.0,,,,6.0,7.0,3,44.1,3,34.0,7,N,N,5,6,8,,,621,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,N,N,N,3,0,,8,14574,2042,0.0,,7,161.24,6.0,Medium
155701,5,1,00000,0,7,103,18575,'CURLEW CREEK','OAK CREEK DRIVE','0.25 Mi E of CR-1',99.99,0.423,0,15000279.0,0.0,28023779,82452130,3,3,4,4,17,1986,2,0,400,2020,5,8.8,0,9,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,1,0,0,2,0,10.5,8.8,17.7,0.5,1.6,8.6,11.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,7.0,,1,47.8,1,40.2,7,6,N,5,7,7,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,2,6,0,0,4,0,,U,694,2042,0.0,,7,196.47,7.0,Low
155702,5,1,00000,0,7,103,18575,'CURLEW CREEK','CROSS CREEK WAY','71FT N OF OAK CRK DR',99.99,0.0,0,15000000.0,0.0,28023970,82451910,199,3,4,4,19,1986,2,0,110,2021,5,8.0,0,39,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,1,0,0,2,0,10.7,10.0,20.1,0.5,1.6,8.6,11.2,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,7.0,,1,47.2,1,38.4,7,6,N,5,8,8,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,2,6,0,0,1,0,,5,191,2042,0.0,,7,225.12,7.0,Low
155703,5,1,00000,0,7,103,18575,'CURLEW CREEK','SADDLE HILL ROAD','0.3MI W OF BELCHER RD',99.99,0.93,0,15000279.0,0.0,28023857,82450441,3,3,4,4,17,1986,2,0,400,2020,5,8.6,0,7,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,1,0,0,2,0,10.8,9.4,18.9,0.5,1.6,8.6,11.3,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,6.0,,1,47.7,1,41.1,7,6,N,5,7,7,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,2,6,0,0,4,0,,U,694,2042,0.0,,7,213.57,6.0,Medium
155704,5,1,00000,0,7,103,18575,'INDIAN CREEK','INDIAN CK COURT','0.16 MI. W of CR-97 Ext',99.99,0.0,0,15000000.0,0.0,28021720,82451390,199,3,4,4,19,1988,2,0,60,2021,5,7.3,0,30,0,N,N,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,9.0,2.3,8.4,1.5,1.5,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,6.0,6.0,1,24.1,1,14.3,4,N,N,5,6,8,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,1,0,,4,104,2042,0.0,,6,61.32,6.0,Medium
155705,5,1,00000,0,7,103,18575,'RANCHWOOD CANAL','COPPER KETTLE LANE','0.1MI W/O DINNERBELL LN',99.99,0.0,0,15000000.0,0.0,28013475,82451132,2,3,4,4,19,1991,2,0,386,2020,5,8.7,0,22,0,N,N,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,2,0,10.4,3.1,6.9,4.0,2.7,0.0,0.0,30.18,N,0.0,N,0.0,0.0,,,,6.0,7.0,1,71.8,1,43.1,7,N,N,5,6,8,,,1121,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,N,N,N,1,0,,8,670,2042,0.0,,7,60.03,6.0,Medium
155706,5,1,00000,0,7,103,18575,'RANCHWOOD CANAL','TEAKWOOD LN','0.1MI WOF DINNERBELL LANE',99.99,0.0,0,15000000.0,0.0,28013749,82451209,3,3,4,4,19,1991,2,0,272,2021,5,6.0,0,0,0,N,N,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,2,0,9.8,3.1,6.6,1.9,2.3,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,7.0,6.0,1,67.9,1,40.8,6,N,N,5,6,8,,,1121,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,N,N,N,1,0,,8,472,2042,0.0,,6,39.6,6.0,Medium
155707,5,1,00000,0,7,103,18575,'RANCHWOOD CANAL','SOLON AVENUE','0.4MI W OF BELCHER RD',99.99,0.859,0,15000296.0,0.0,28014937,82451198,2,3,4,4,17,1991,2,0,3500,2020,5,7.3,0,0,0,N,N,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,9.9,3.0,10.3,2.1,2.1,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,6.0,6.0,1,70.5,1,42.3,6,N,N,5,6,8,,,1121,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,N,N,N,3,0,,8,6072,2042,0.0,,6,75.19,6.0,Medium
155708,5,1,00000,0,7,103,18575,'RANCHWOOD CANAL','SOURWOOD BLVD','0.3MI W OF BELCHER RD',99.99,0.0,0,15000000.0,0.0,28015970,82450960,2,3,4,4,19,1991,2,0,464,2021,5,7.3,0,17,0,N,N,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,9.8,3.1,10.3,1.9,2.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,7.0,7.0,1,69.9,1,42.0,7,N,N,5,5,8,,,1121,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,N,N,N,1,0,,8,805,2042,0.0,,7,75.19,7.0,Low
156301,5,1,00000,0,7,103,39425,'POPE CANAL','ST. PAULS DRIVE','0.5MI S OF BELLEAIR RD',99.99,0.0,0,15000000.0,0.0,27560655,82452719,3,3,4,4,19,1975,2,0,545,2023,0,8.5,0,0,0,0,0,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,4,0,9.1,1.2,6.7,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,6.0,6.0,2,80.6,2,45.1,6,N,N,5,6,7,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,1,0,,8,946,2042,0.0,,6,56.95,6.0,Medium
156306,5,1,00000,0,7,103,39425,'KILLARNEY LAKE CANAL','8TH AVE NE','240YDS W OF HIGHLAND AVE',99.99,0.0,0,15000000.0,0.0,27552444,82463661,3,3,4,4,19,1978,2,0,110,2023,0,6.1,0,0,0,0,N,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,12.8,3.0,10.1,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,6.0,7.0,1,59.2,1,35.6,7,N,N,5,4,8,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,0,0,,8,191,2042,0.0,,7,61.61,6.0,Medium
156307,5,1,00000,0,7,103,39425,'KILLARNEY LAKE CANAL','7TH AVE NE','200YDS W of HIGHLAND AVE',99.99,0.0,0,15000000.0,0.0,27552192,82463659,3,3,4,4,19,1965,2,0,110,2023,0,6.1,0,0,0,0,N,N,N,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,13.0,3.0,10.2,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,6.0,7.0,1,59.2,1,35.6,7,N,N,5,4,8,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,N,N,N,N,5,0,,8,191,2042,0.0,,7,62.22,6.0,Medium
156309,5,1,00000,0,7,103,39425,'KILLARNEY LAKE CANAL','5TH AVE. NE','200YDS W of HIGHLAND AVE',99.99,0.0,0,15000000.0,0.0,27551679,82463663,3,3,4,4,19,1988,2,0,110,2023,5,7.3,0,12,0,0,0,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,1,0,10.1,10.6,10.6,1.2,1.2,7.3,10.1,99.99,N,0.0,N,0.0,0.0,,,,7.0,7.0,1,35.9,1,21.6,6,5,N,5,6,8,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,2,6,0,0,0,0,,8,191,2042,0.0,,7,107.06,7.0,Low
156310,5,1,00000,0,7,103,39425,'KILLARNEY LAKE CANAL','6TH AVE NE','200YDS W of HIGHLAND AVE',99.99,0.0,0,15000000.0,0.0,27551933,82463663,3,3,4,4,19,1988,2,0,110,2023,5,7.4,0,0,0,0,0,0,0,5,0,0.0,0.0,A,5,5,1,19,0,0,1,0,10.1,10.6,10.6,1.2,1.2,7.4,10.2,99.99,N,0.0,N,0.0,0.0,,,,6.0,7.0,1,35.9,1,21.6,6,5,N,5,4,8,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,2,6,0,0,0,0,,8,191,2042,0.0,,7,108.12,6.0,Medium
156311,5,1,00000,0,7,103,39425,'KILLARNEY LAKE CANAL','2ND AVE NE','200YDS W of HIGHLAND AVE',99.99,0.0,0,15000000.0,0.0,27550582,82463792,3,3,4,4,19,1989,2,0,220,2023,5,6.4,0,25,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,1,0,0,1,0,10.5,12.8,12.8,1.4,1.4,7.7,10.5,99.99,N,0.0,N,0.0,0.0,5.0,5.0,7.0,8.0,,1,42.9,1,36.6,5,5,N,5,7,8,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,2,6,0,0,1,0,,7,382,2042,0.0,,5,134.4,5.0,Medium
156401,5,1,00000,0,7,103,42400,'CRAB KEY PASS','ISLAND DRIVE','0.5MI E OF SR-699 GULF BL',99.99,0.0,0,15000000.0,0.0,27474023,82470725,199,3,4,4,19,2006,2,0,1000,2022,5,9.2,0,0,0,1,1,1,1,5,0,0.0,0.0,A,5,5,5,1,0,0,3,0,11.0,10.9,32.6,1.6,0.0,9.2,11.6,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,1,67.9,1,40.7,7,6,N,5,7,8,,,122,24,N  ,Y24,N  ,,1221.0,,,,,0,N,2,0,0,0,2,2,0,0,1,0,,5,1735,2042,0.0,,7,378.16,7.0,Low
156700,5,1,00000,0,7,103,56975,'REDHEAD CANAL','90TH AVE. N','650FT. W OF 60TH STREET N',99.99,0.0,0,15000000.0,0.0,27511350,82430487,2,3,4,4,19,1965,2,0,1506,2021,0,6.4,0,52,0,0,0,0,0,5,0,0.0,0.0,A,5,5,5,22,0,0,2,0,7.5,8.7,17.5,1.1,1.1,7.5,11.2,99.99,N,0.0,N,0.0,0.0,6.0,7.0,7.0,7.0,,1,46.6,1,27.9,7,4,N,5,7,8,,0.0,421,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,1,0,0,0,2,0,,7,2613,2042,0.0,,6,196.0,6.0,Medium
